citizen,country,time,TOTAL,TOTAL_POS
SY,LI,2013Q3,0.0,0.0
SY,LI,2013Q4,0.0,0.0
SY,LI,2014Q1,0.0,0.0
SY,LI,2014Q2,0.0,0.0
SY,LI,2014Q3,0.0,0.0
SY,LI,2014Q4,0.0,0.0
SY,LI,2015Q1,0.0,0.0
SY,LI,2015Q2,0.0,0.0
SY,LI,2015Q3,0.0,0.0
SY,LI,2015Q4,0.0,0.0
SY,LI,2016Q1,0.0,0.0
SY,LI,2016Q2,5.0,5.0
SY,LI,2016Q3,0.0,0.0
SY,LI,2016Q4,0.0,0.0
SY,LI,2017Q1,5.0,5.0
SY,LI,2017Q2,5.0,5.0
SY,LI,2017Q3,0.0,0.0
SY,LI,2017Q4,0.0,0.0
SY,LT,2008Q1,0.0,0.0
SY,LT,2008Q2,0.0,0.0
SY,LT,2008Q3,0.0,0.0
SY,LT,2008Q4,0.0,0.0
SY,LT,2009Q1,0.0,0.0
SY,LT,2009Q2,0.0,0.0
SY,LT,2009Q3,0.0,0.0
SY,LT,2009Q4,0.0,0.0
SY,LT,2010Q1,0.0,0.0
SY,LT,2010Q2,0.0,0.0
SY,LT,2010Q3,0.0,0.0
SY,LT,2010Q4,0.0,0.0
SY,LT,2011Q1,0.0,0.0
SY,LT,2011Q2,0.0,0.0
SY,LT,2011Q3,0.0,0.0
SY,LT,2011Q4,0.0,0.0
SY,LT,2012Q1,0.0,0.0
SY,LT,2012Q2,0.0,0.0
SY,LT,2012Q3,0.0,0.0
SY,LT,2012Q4,0.0,0.0
SY,LT,2013Q1,0.0,0.0
SY,LT,2013Q2,5.0,5.0
SY,LT,2013Q3,5.0,5.0
SY,LT,2013Q4,0.0,0.0
SY,LT,2014Q1,0.0,0.0
SY,LT,2014Q2,0.0,0.0
SY,LT,2014Q3,0.0,0.0
SY,LT,2014Q4,0.0,0.0
SY,LT,2015Q1,0.0,0.0
SY,LT,2015Q2,0.0,0.0
SY,LT,2015Q3,0.0,0.0
SY,LT,2015Q4,0.0,0.0
SY,LT,2016Q1,5.0,5.0
SY,LT,2016Q2,5.0,5.0
SY,LT,2016Q3,30.0,30.0
SY,LT,2016Q4,95.0,95.0
SY,LT,2017Q1,70.0,70.0
SY,LT,2017Q2,70.0,70.0
SY,LT,2017Q3,55.0,55.0
SY,LT,2017Q4,,
SY,LU,2008Q1,0.0,0.0
SY,LU,2008Q2,0.0,0.0
SY,LU,2008Q3,0.0,0.0
SY,LU,2008Q4,0.0,0.0
SY,LU,2009Q1,0.0,0.0
SY,LU,2009Q2,0.0,0.0
SY,LU,2009Q3,0.0,0.0
SY,LU,2009Q4,0.0,0.0
SY,LU,2010Q1,0.0,0.0
SY,LU,2010Q2,0.0,0.0
SY,LU,2010Q3,0.0,0.0
SY,LU,2010Q4,0.0,0.0
SY,LU,2011Q1,5.0,0.0
SY,LU,2011Q2,0.0,0.0
SY,LU,2011Q3,0.0,0.0
SY,LU,2011Q4,5.0,0.0
SY,LU,2012Q1,0.0,0.0
SY,LU,2012Q2,5.0,0.0
SY,LU,2012Q3,0.0,0.0
SY,LU,2012Q4,0.0,0.0
SY,LU,2013Q1,0.0,0.0
SY,LU,2013Q2,0.0,0.0
SY,LU,2013Q3,15.0,10.0
SY,LU,2013Q4,5.0,5.0
SY,LU,2014Q1,10.0,10.0
SY,LU,2014Q2,0.0,0.0
SY,LU,2014Q3,5.0,0.0
SY,LU,2014Q4,30.0,30.0
SY,LU,2015Q1,30.0,30.0
SY,LU,2015Q2,10.0,10.0
SY,LU,2015Q3,5.0,5.0
SY,LU,2015Q4,40.0,40.0
SY,LU,2016Q1,90.0,90.0
SY,LU,2016Q2,95.0,95.0
SY,LU,2016Q3,200.0,195.0
SY,LU,2016Q4,160.0,155.0
SY,LU,2017Q1,105.0,105.0
SY,LU,2017Q2,125.0,125.0
SY,LU,2017Q3,110.0,105.0
SY,LU,2017Q4,,
SY,LV,2008Q1,0.0,0.0
SY,LV,2008Q2,0.0,0.0
SY,LV,2008Q3,0.0,0.0
SY,LV,2008Q4,0.0,0.0
SY,LV,2009Q1,5.0,0.0
SY,LV,2009Q2,0.0,0.0
SY,LV,2009Q3,0.0,0.0
SY,LV,2009Q4,0.0,0.0
SY,LV,2010Q1,0.0,0.0
SY,LV,2010Q2,0.0,0.0
SY,LV,2010Q3,0.0,0.0
SY,LV,2010Q4,0.0,0.0
SY,LV,2011Q1,0.0,0.0
SY,LV,2011Q2,0.0,0.0
SY,LV,2011Q3,0.0,0.0
SY,LV,2011Q4,5.0,5.0
SY,LV,2012Q1,5.0,5.0
SY,LV,2012Q2,0.0,0.0
SY,LV,2012Q3,0.0,0.0
SY,LV,2012Q4,5.0,5.0
SY,LV,2013Q1,5.0,5.0
SY,LV,2013Q2,5.0,5.0
SY,LV,2013Q3,0.0,0.0
SY,LV,2013Q4,0.0,0.0
SY,LV,2014Q1,0.0,0.0
SY,LV,2014Q2,0.0,0.0
SY,LV,2014Q3,5.0,5.0
SY,LV,2014Q4,15.0,15.0
SY,LV,2015Q1,0.0,0.0
SY,LV,2015Q2,5.0,5.0
SY,LV,2015Q3,0.0,0.0
SY,LV,2015Q4,5.0,5.0
SY,LV,2016Q1,0.0,0.0
SY,LV,2016Q2,5.0,5.0
SY,LV,2016Q3,30.0,30.0
SY,LV,2016Q4,40.0,40.0
SY,LV,2017Q1,80.0,80.0
SY,LV,2017Q2,75.0,75.0
SY,LV,2017Q3,45.0,45.0
SY,LV,2017Q4,5.0,5.0
SY,MT,2008Q1,0.0,0.0
SY,MT,2008Q2,0.0,0.0
SY,MT,2008Q3,0.0,0.0
SY,MT,2008Q4,0.0,0.0
SY,MT,2009Q1,0.0,0.0
SY,MT,2009Q2,5.0,5.0
SY,MT,2009Q3,0.0,0.0
SY,MT,2009Q4,0.0,0.0
SY,MT,2010Q1,5.0,5.0
SY,MT,2010Q2,5.0,5.0
SY,MT,2010Q3,5.0,5.0
SY,MT,2010Q4,5.0,0.0
SY,MT,2011Q1,0.0,0.0
SY,MT,2011Q2,0.0,0.0
SY,MT,2011Q3,5.0,5.0
SY,MT,2011Q4,40.0,40.0
SY,MT,2012Q1,90.0,90.0
SY,MT,2012Q2,25.0,25.0
SY,MT,2012Q3,0.0,0.0
SY,MT,2012Q4,0.0,0.0
SY,MT,2013Q1,105.0,105.0
SY,MT,2013Q2,95.0,90.0
SY,MT,2013Q3,65.0,65.0
SY,MT,2013Q4,5.0,5.0
SY,MT,2014Q1,80.0,80.0
SY,MT,2014Q2,95.0,90.0
SY,MT,2014Q3,50.0,50.0
SY,MT,2014Q4,135.0,135.0
SY,MT,2015Q1,45.0,40.0
SY,MT,2015Q2,30.0,30.0
SY,MT,2015Q3,50.0,50.0
SY,MT,2015Q4,150.0,150.0
SY,MT,2016Q1,175.0,175.0
SY,MT,2016Q2,75.0,75.0
SY,MT,2016Q3,70.0,65.0
SY,MT,2016Q4,50.0,50.0
SY,MT,2017Q1,75.0,60.0
SY,MT,2017Q2,60.0,50.0
SY,MT,2017Q3,80.0,75.0
SY,MT,2017Q4,,
SY,NL,2008Q1,15.0,0.0
SY,NL,2008Q2,10.0,0.0
SY,NL,2008Q3,15.0,0.0
SY,NL,2008Q4,30.0,5.0
SY,NL,2009Q1,20.0,5.0
SY,NL,2009Q2,25.0,5.0
SY,NL,2009Q3,30.0,15.0
SY,NL,2009Q4,30.0,5.0
SY,NL,2010Q1,20.0,5.0
SY,NL,2010Q2,35.0,15.0
SY,NL,2010Q3,35.0,15.0
SY,NL,2010Q4,50.0,15.0
SY,NL,2011Q1,30.0,5.0
SY,NL,2011Q2,25.0,10.0
SY,NL,2011Q3,20.0,0.0
SY,NL,2011Q4,15.0,5.0
SY,NL,2012Q1,,
SY,NL,2012Q2,,
SY,NL,2012Q3,,
SY,NL,2012Q4,,
SY,NL,2013Q1,300.0,260.0
SY,NL,2013Q2,320.0,275.0
SY,NL,2013Q3,495.0,400.0
SY,NL,2013Q4,870.0,755.0
SY,NL,2014Q1,780.0,660.0
SY,NL,2014Q2,975.0,840.0
SY,NL,2014Q3,1745.0,1635.0
SY,NL,2014Q4,2455.0,2305.0
SY,NL,2015Q1,2815.0,2780.0
SY,NL,2015Q2,860.0,815.0
SY,NL,2015Q3,1285.0,1250.0
SY,NL,2015Q4,3045.0,3010.0
SY,NL,2016Q1,5285.0,5215.0
SY,NL,2016Q2,4455.0,4375.0
SY,NL,2016Q3,2680.0,2540.0
SY,NL,2016Q4,870.0,765.0
SY,NL,2017Q1,985.0,850.0
SY,NL,2017Q2,665.0,560.0
SY,NL,2017Q3,690.0,605.0
SY,NL,2017Q4,600.0,485.0
SY,NO,2008Q1,10.0,0.0
SY,NO,2008Q2,15.0,5.0
SY,NO,2008Q3,10.0,0.0
SY,NO,2008Q4,35.0,5.0
SY,NO,2009Q1,20.0,5.0
SY,NO,2009Q2,20.0,0.0
SY,NO,2009Q3,25.0,0.0
SY,NO,2009Q4,70.0,0.0
SY,NO,2010Q1,45.0,5.0
SY,NO,2010Q2,65.0,15.0
SY,NO,2010Q3,60.0,10.0
SY,NO,2010Q4,55.0,10.0
SY,NO,2011Q1,55.0,0.0
SY,NO,2011Q2,15.0,0.0
SY,NO,2011Q3,15.0,0.0
SY,NO,2011Q4,10.0,5.0
SY,NO,2012Q1,20.0,5.0
SY,NO,2012Q2,45.0,30.0
SY,NO,2012Q3,110.0,95.0
SY,NO,2012Q4,125.0,115.0
SY,NO,2013Q1,215.0,200.0
SY,NO,2013Q2,130.0,105.0
SY,NO,2013Q3,195.0,160.0
SY,NO,2013Q4,290.0,225.0
SY,NO,2014Q1,195.0,190.0
SY,NO,2014Q2,190.0,180.0
SY,NO,2014Q3,405.0,390.0
SY,NO,2014Q4,500.0,485.0
SY,NO,2015Q1,455.0,445.0
SY,NO,2015Q2,385.0,365.0
SY,NO,2015Q3,360.0,335.0
SY,NO,2015Q4,685.0,405.0
SY,NO,2016Q1,765.0,705.0
SY,NO,2016Q2,1970.0,1965.0
SY,NO,2016Q3,3050.0,3020.0
SY,NO,2016Q4,2020.0,1730.0
SY,NO,2017Q1,790.0,780.0
SY,NO,2017Q2,565.0,560.0
SY,NO,2017Q3,245.0,230.0
SY,NO,2017Q4,325.0,305.0
SY,PL,2008Q1,0.0,0.0
SY,PL,2008Q2,0.0,0.0
SY,PL,2008Q3,0.0,0.0
SY,PL,2008Q4,0.0,0.0
SY,PL,2009Q1,5.0,0.0
SY,PL,2009Q2,0.0,0.0
SY,PL,2009Q3,5.0,0.0
SY,PL,2009Q4,5.0,0.0
SY,PL,2010Q1,0.0,0.0
SY,PL,2010Q2,0.0,0.0
SY,PL,2010Q3,0.0,0.0
SY,PL,2010Q4,0.0,0.0
SY,PL,2011Q1,0.0,0.0
SY,PL,2011Q2,0.0,0.0
SY,PL,2011Q3,0.0,0.0
SY,PL,2011Q4,0.0,0.0
SY,PL,2012Q1,0.0,0.0
SY,PL,2012Q2,0.0,0.0
SY,PL,2012Q3,0.0,0.0
SY,PL,2012Q4,5.0,5.0
SY,PL,2013Q1,5.0,5.0
SY,PL,2013Q2,15.0,15.0
SY,PL,2013Q3,35.0,35.0
SY,PL,2013Q4,35.0,35.0
SY,PL,2014Q1,45.0,45.0
SY,PL,2014Q2,40.0,40.0
SY,PL,2014Q3,15.0,15.0
SY,PL,2014Q4,35.0,35.0
SY,PL,2015Q1,15.0,15.0
SY,PL,2015Q2,10.0,10.0
SY,PL,2015Q3,170.0,170.0
SY,PL,2015Q4,10.0,10.0
SY,PL,2016Q1,20.0,20.0
SY,PL,2016Q2,5.0,5.0
SY,PL,2016Q3,10.0,10.0
SY,PL,2016Q4,5.0,5.0
SY,PL,2017Q1,0.0,0.0
SY,PL,2017Q2,25.0,15.0
SY,PL,2017Q3,0.0,0.0
SY,PL,2017Q4,5.0,5.0
SY,PT,2008Q1,0.0,0.0
SY,PT,2008Q2,0.0,0.0
SY,PT,2008Q3,0.0,0.0
SY,PT,2008Q4,0.0,0.0
SY,PT,2009Q1,0.0,0.0
SY,PT,2009Q2,0.0,0.0
SY,PT,2009Q3,0.0,0.0
SY,PT,2009Q4,0.0,0.0
SY,PT,2010Q1,0.0,0.0
SY,PT,2010Q2,0.0,0.0
SY,PT,2010Q3,0.0,0.0
SY,PT,2010Q4,0.0,0.0
SY,PT,2011Q1,0.0,0.0
SY,PT,2011Q2,0.0,0.0
SY,PT,2011Q3,0.0,0.0
SY,PT,2011Q4,0.0,0.0
SY,PT,2012Q1,0.0,0.0
SY,PT,2012Q2,0.0,0.0
SY,PT,2012Q3,0.0,0.0
SY,PT,2012Q4,0.0,0.0
SY,PT,2013Q1,0.0,0.0
SY,PT,2013Q2,0.0,0.0
SY,PT,2013Q3,15.0,15.0
SY,PT,2013Q4,0.0,0.0
SY,PT,2014Q1,0.0,0.0
SY,PT,2014Q2,0.0,0.0
SY,PT,2014Q3,0.0,0.0
SY,PT,2014Q4,5.0,0.0
SY,PT,2015Q1,0.0,0.0
SY,PT,2015Q2,5.0,0.0
SY,PT,2015Q3,0.0,0.0
SY,PT,2015Q4,0.0,0.0
SY,PT,2016Q1,5.0,5.0
SY,PT,2016Q2,0.0,0.0
SY,PT,2016Q3,15.0,15.0
SY,PT,2016Q4,40.0,40.0
SY,PT,2017Q1,20.0,20.0
SY,PT,2017Q2,110.0,110.0
SY,PT,2017Q3,45.0,45.0
SY,PT,2017Q4,,
SY,RO,2008Q1,0.0,0.0
SY,RO,2008Q2,0.0,0.0
SY,RO,2008Q3,0.0,0.0
SY,RO,2008Q4,0.0,0.0
SY,RO,2009Q1,0.0,0.0
SY,RO,2009Q2,0.0,0.0
SY,RO,2009Q3,0.0,0.0
SY,RO,2009Q4,5.0,0.0
SY,RO,2010Q1,5.0,0.0
SY,RO,2010Q2,0.0,0.0
SY,RO,2010Q3,0.0,0.0
SY,RO,2010Q4,0.0,0.0
SY,RO,2011Q1,0.0,0.0
SY,RO,2011Q2,0.0,0.0
SY,RO,2011Q3,5.0,0.0
SY,RO,2011Q4,0.0,0.0
SY,RO,2012Q1,5.0,0.0
SY,RO,2012Q2,35.0,20.0
SY,RO,2012Q3,55.0,30.0
SY,RO,2012Q4,75.0,70.0
SY,RO,2013Q1,140.0,125.0
SY,RO,2013Q2,240.0,235.0
SY,RO,2013Q3,275.0,215.0
SY,RO,2013Q4,215.0,205.0
SY,RO,2014Q1,185.0,150.0
SY,RO,2014Q2,130.0,110.0
SY,RO,2014Q3,115.0,90.0
SY,RO,2014Q4,170.0,110.0
SY,RO,2015Q1,125.0,85.0
SY,RO,2015Q2,230.0,90.0
SY,RO,2015Q3,115.0,85.0
SY,RO,2015Q4,90.0,75.0
SY,RO,2016Q1,60.0,55.0
SY,RO,2016Q2,60.0,60.0
SY,RO,2016Q3,130.0,130.0
SY,RO,2016Q4,255.0,255.0
SY,RO,2017Q1,225.0,220.0
SY,RO,2017Q2,140.0,135.0
SY,RO,2017Q3,185.0,180.0
SY,RO,2017Q4,,
SY,SE,2008Q1,105.0,10.0
SY,SE,2008Q2,150.0,20.0
SY,SE,2008Q3,135.0,25.0
SY,SE,2008Q4,135.0,10.0
SY,SE,2009Q1,90.0,5.0
SY,SE,2009Q2,110.0,10.0
SY,SE,2009Q3,115.0,10.0
SY,SE,2009Q4,195.0,10.0
SY,SE,2010Q1,130.0,20.0
SY,SE,2010Q2,85.0,10.0
SY,SE,2010Q3,110.0,30.0
SY,SE,2010Q4,90.0,25.0
SY,SE,2011Q1,90.0,10.0
SY,SE,2011Q2,95.0,10.0
SY,SE,2011Q3,140.0,45.0
SY,SE,2011Q4,175.0,75.0
SY,SE,2012Q1,155.0,115.0
SY,SE,2012Q2,300.0,295.0
SY,SE,2012Q3,1135.0,1135.0
SY,SE,2012Q4,2550.0,2545.0
SY,SE,2013Q1,2350.0,2340.0
SY,SE,2013Q2,2555.0,2545.0
SY,SE,2013Q3,2395.0,2380.0
SY,SE,2013Q4,4125.0,4125.0
SY,SE,2014Q1,4525.0,4520.0
SY,SE,2014Q2,3975.0,3975.0
SY,SE,2014Q3,4435.0,4425.0
SY,SE,2014Q4,3385.0,3380.0
SY,SE,2015Q1,3395.0,3205.0
SY,SE,2015Q2,4360.0,4205.0
SY,SE,2015Q3,5985.0,5815.0
SY,SE,2015Q4,5605.0,5255.0
SY,SE,2016Q1,4195.0,3610.0
SY,SE,2016Q2,7930.0,7400.0
SY,SE,2016Q3,12530.0,12145.0
SY,SE,2016Q4,21330.0,21020.0
SY,SE,2017Q1,2500.0,2365.0
SY,SE,2017Q2,1540.0,1430.0
SY,SE,2017Q3,2030.0,1930.0
SY,SE,2017Q4,1230.0,1110.0
SY,SI,2008Q1,0.0,0.0
SY,SI,2008Q2,0.0,0.0
SY,SI,2008Q3,0.0,0.0
SY,SI,2008Q4,0.0,0.0
SY,SI,2009Q1,0.0,0.0
SY,SI,2009Q2,0.0,0.0
SY,SI,2009Q3,0.0,0.0
SY,SI,2009Q4,0.0,0.0
SY,SI,2010Q1,0.0,0.0
SY,SI,2010Q2,0.0,0.0
SY,SI,2010Q3,0.0,0.0
SY,SI,2010Q4,0.0,0.0
SY,SI,2011Q1,0.0,0.0
SY,SI,2011Q2,0.0,0.0
SY,SI,2011Q3,0.0,0.0
SY,SI,2011Q4,0.0,0.0
SY,SI,2012Q1,5.0,0.0
SY,SI,2012Q2,5.0,0.0
SY,SI,2012Q3,5.0,0.0
SY,SI,2012Q4,5.0,0.0
SY,SI,2013Q1,5.0,0.0
SY,SI,2013Q2,0.0,0.0
SY,SI,2013Q3,5.0,5.0
SY,SI,2013Q4,5.0,0.0
SY,SI,2014Q1,5.0,5.0
SY,SI,2014Q2,5.0,5.0
SY,SI,2014Q3,0.0,0.0
SY,SI,2014Q4,0.0,0.0
SY,SI,2015Q1,10.0,10.0
SY,SI,2015Q2,0.0,0.0
SY,SI,2015Q3,0.0,0.0
SY,SI,2015Q4,0.0,0.0
SY,SI,2016Q1,0.0,0.0
SY,SI,2016Q2,25.0,25.0
SY,SI,2016Q3,30.0,30.0
SY,SI,2016Q4,30.0,30.0
SY,SI,2017Q1,30.0,30.0
SY,SI,2017Q2,30.0,30.0
SY,SI,2017Q3,30.0,30.0
SY,SI,2017Q4,10.0,10.0
SY,SK,2008Q1,5.0,0.0
SY,SK,2008Q2,0.0,0.0
SY,SK,2008Q3,0.0,0.0
SY,SK,2008Q4,0.0,0.0
SY,SK,2009Q1,0.0,0.0
SY,SK,2009Q2,0.0,0.0
SY,SK,2009Q3,0.0,0.0
SY,SK,2009Q4,0.0,0.0
SY,SK,2010Q1,0.0,0.0
SY,SK,2010Q2,0.0,0.0
SY,SK,2010Q3,0.0,0.0
SY,SK,2010Q4,0.0,0.0
SY,SK,2011Q1,0.0,0.0
SY,SK,2011Q2,0.0,0.0
SY,SK,2011Q3,0.0,0.0
SY,SK,2011Q4,0.0,0.0
SY,SK,2012Q1,5.0,0.0
SY,SK,2012Q2,0.0,0.0
SY,SK,2012Q3,0.0,0.0
SY,SK,2012Q4,0.0,0.0
SY,SK,2013Q1,5.0,5.0
SY,SK,2013Q2,0.0,0.0
SY,SK,2013Q3,0.0,0.0
SY,SK,2013Q4,0.0,0.0
SY,SK,2014Q1,5.0,5.0
SY,SK,2014Q2,20.0,5.0
SY,SK,2014Q3,5.0,5.0
SY,SK,2014Q4,5.0,5.0
SY,SK,2015Q1,5.0,5.0
SY,SK,2015Q2,5.0,5.0
SY,SK,2015Q3,5.0,5.0
SY,SK,2015Q4,0.0,0.0
SY,SK,2016Q1,0.0,0.0
SY,SK,2016Q2,0.0,0.0
SY,SK,2016Q3,5.0,5.0
SY,SK,2016Q4,0.0,0.0
SY,SK,2017Q1,0.0,0.0
SY,SK,2017Q2,5.0,5.0
SY,SK,2017Q3,0.0,0.0
SY,SK,2017Q4,,
SY,TOTAL,2008Q1,,
SY,TOTAL,2008Q2,,
SY,TOTAL,2008Q3,,
SY,TOTAL,2008Q4,,
SY,TOTAL,2009Q1,,
SY,TOTAL,2009Q2,,
SY,TOTAL,2009Q3,,
SY,TOTAL,2009Q4,,
SY,TOTAL,2010Q1,,
SY,TOTAL,2010Q2,,
SY,TOTAL,2010Q3,,
SY,TOTAL,2010Q4,,
SY,TOTAL,2011Q1,1160.0,305.0
SY,TOTAL,2011Q2,855.0,380.0
SY,TOTAL,2011Q3,1210.0,785.0
SY,TOTAL,2011Q4,1235.0,765.0
SY,TOTAL,2012Q1,1635.0,1125.0
SY,TOTAL,2012Q2,4865.0,4500.0
SY,TOTAL,2012Q3,4630.0,4330.0
SY,TOTAL,2012Q4,7165.0,6865.0
SY,TOTAL,2013Q1,7435.0,6965.0
SY,TOTAL,2013Q2,8145.0,7445.0
SY,TOTAL,2013Q3,8415.0,7720.0
SY,TOTAL,2013Q4,12735.0,11910.0
SY,TOTAL,2014Q1,15580.0,15120.0
SY,TOTAL,2014Q2,15635.0,14630.0
SY,TOTAL,2014Q3,19585.0,18470.0
SY,TOTAL,2014Q4,26535.0,25335.0
SY,TOTAL,2015Q1,30505.0,28805.0
SY,TOTAL,2015Q2,29130.0,27805.0
SY,TOTAL,2015Q3,36435.0,35605.0
SY,TOTAL,2015Q4,76505.0,74800.0
SY,TOTAL,2016Q1,98185.0,96555.0
SY,TOTAL,2016Q2,91255.0,89200.0
SY,TOTAL,2016Q3,115455.0,113415.0
SY,TOTAL,2016Q4,111415.0,108705.0
SY,TOTAL,2017Q1,56730.0,54200.0
SY,TOTAL,2017Q2,40440.0,38605.0
SY,TOTAL,2017Q3,30500.0,28440.0
SY,TOTAL,2017Q4,,
SY,UK,2008Q1,30.0,5.0
SY,UK,2008Q2,30.0,15.0
SY,UK,2008Q3,40.0,0.0
SY,UK,2008Q4,25.0,10.0
SY,UK,2009Q1,50.0,15.0
SY,UK,2009Q2,20.0,5.0
SY,UK,2009Q3,40.0,5.0
SY,UK,2009Q4,90.0,20.0
SY,UK,2010Q1,45.0,5.0
SY,UK,2010Q2,50.0,10.0
SY,UK,2010Q3,50.0,10.0
SY,UK,2010Q4,50.0,10.0
SY,UK,2011Q1,45.0,10.0
SY,UK,2011Q2,45.0,10.0
SY,UK,2011Q3,90.0,35.0
SY,UK,2011Q4,175.0,95.0
SY,UK,2012Q1,220.0,120.0
SY,UK,2012Q2,175.0,130.0
SY,UK,2012Q3,340.0,300.0
SY,UK,2012Q4,420.0,375.0
SY,UK,2013Q1,465.0,440.0
SY,UK,2013Q2,400.0,345.0
SY,UK,2013Q3,440.0,355.0
SY,UK,2013Q4,380.0,320.0
SY,UK,2014Q1,250.0,210.0
SY,UK,2014Q2,360.0,310.0
SY,UK,2014Q3,485.0,435.0
SY,UK,2014Q4,515.0,465.0
SY,UK,2015Q1,440.0,345.0
SY,UK,2015Q2,795.0,710.0
SY,UK,2015Q3,680.0,605.0
SY,UK,2015Q4,455.0,395.0
SY,UK,2016Q1,615.0,525.0
SY,UK,2016Q2,715.0,630.0
SY,UK,2016Q3,400.0,340.0
SY,UK,2016Q4,320.0,270.0
SY,UK,2017Q1,335.0,270.0
SY,UK,2017Q2,260.0,220.0
SY,UK,2017Q3,195.0,170.0
SY,UK,2017Q4,,
TOTAL,AT,2008Q1,3480.0,965.0
TOTAL,AT,2008Q2,3085.0,895.0
TOTAL,AT,2008Q3,2735.0,865.0
TOTAL,AT,2008Q4,3395.0,730.0
TOTAL,AT,2009Q1,3785.0,745.0
TOTAL,AT,2009Q2,3620.0,835.0
TOTAL,AT,2009Q3,3620.0,815.0
TOTAL,AT,2009Q4,3820.0,825.0
TOTAL,AT,2010Q1,3740.0,785.0
TOTAL,AT,2010Q2,3495.0,860.0
TOTAL,AT,2010Q3,3385.0,935.0
TOTAL,AT,2010Q4,3160.0,870.0
TOTAL,AT,2011Q1,3245.0,1035.0
TOTAL,AT,2011Q2,2930.0,905.0
TOTAL,AT,2011Q3,3385.0,1080.0
TOTAL,AT,2011Q4,3710.0,1065.0
TOTAL,AT,2012Q1,4010.0,1085.0
TOTAL,AT,2012Q2,3520.0,1035.0
TOTAL,AT,2012Q3,3995.0,1120.0
TOTAL,AT,2012Q4,4380.0,1215.0
TOTAL,AT,2013Q1,4240.0,1185.0
TOTAL,AT,2013Q2,4410.0,1250.0
TOTAL,AT,2013Q3,4460.0,1195.0
TOTAL,AT,2013Q4,3525.0,1290.0
TOTAL,AT,2014Q1,695.0,545.0
TOTAL,AT,2014Q2,1945.0,1515.0
TOTAL,AT,2014Q3,2375.0,1830.0
TOTAL,AT,2014Q4,4390.0,3280.0
TOTAL,AT,2015Q1,4315.0,2660.0
TOTAL,AT,2015Q2,5325.0,3690.0
TOTAL,AT,2015Q3,5085.0,3755.0
TOTAL,AT,2015Q4,6375.0,4935.0
TOTAL,AT,2016Q1,7750.0,5990.0
TOTAL,AT,2016Q2,10790.0,7635.0
TOTAL,AT,2016Q3,10530.0,7325.0
TOTAL,AT,2016Q4,13350.0,9420.0
TOTAL,AT,2017Q1,12360.0,8165.0
TOTAL,AT,2017Q2,14160.0,8465.0
TOTAL,AT,2017Q3,14730.0,7405.0
TOTAL,AT,2017Q4,15040.0,5965.0
TOTAL,BE,2008Q1,3185.0,715.0
TOTAL,BE,2008Q2,3735.0,1060.0
TOTAL,BE,2008Q3,2915.0,860.0
TOTAL,BE,2008Q4,3785.0,870.0
TOTAL,BE,2009Q1,3460.0,700.0
TOTAL,BE,2009Q2,3680.0,685.0
TOTAL,BE,2009Q3,3835.0,655.0
TOTAL,BE,2009Q4,4335.0,870.0
TOTAL,BE,2010Q1,3860.0,875.0
TOTAL,BE,2010Q2,3670.0,660.0
TOTAL,BE,2010Q3,4100.0,925.0
TOTAL,BE,2010Q4,5040.0,1050.0
TOTAL,BE,2011Q1,4935.0,1080.0
TOTAL,BE,2011Q2,3930.0,1125.0
TOTAL,BE,2011Q3,4455.0,1400.0
TOTAL,BE,2011Q4,6710.0,1470.0
TOTAL,BE,2012Q1,6520.0,1085.0
TOTAL,BE,2012Q2,6370.0,1310.0
TOTAL,BE,2012Q3,5760.0,1325.0
TOTAL,BE,2012Q4,5985.0,1830.0
TOTAL,BE,2013Q1,5770.0,1650.0
TOTAL,BE,2013Q2,5295.0,1540.0
TOTAL,BE,2013Q3,4740.0,1630.0
TOTAL,BE,2013Q4,5700.0,1460.0
TOTAL,BE,2014Q1,5100.0,1660.0
TOTAL,BE,2014Q2,4725.0,1760.0
TOTAL,BE,2014Q3,4850.0,2025.0
TOTAL,BE,2014Q4,5740.0,2610.0
TOTAL,BE,2015Q1,5055.0,2495.0
TOTAL,BE,2015Q2,4705.0,2455.0
TOTAL,BE,2015Q3,4425.0,2380.0
TOTAL,BE,2015Q4,5270.0,3145.0
TOTAL,BE,2016Q1,6235.0,3980.0
TOTAL,BE,2016Q2,6925.0,4385.0
TOTAL,BE,2016Q3,5740.0,3390.0
TOTAL,BE,2016Q4,6110.0,3295.0
TOTAL,BE,2017Q1,6195.0,3140.0
TOTAL,BE,2017Q2,6250.0,3345.0
TOTAL,BE,2017Q3,5735.0,2860.0
TOTAL,BE,2017Q4,,
TOTAL,BG,2008Q1,155.0,65.0
TOTAL,BG,2008Q2,220.0,105.0
TOTAL,BG,2008Q3,235.0,105.0
TOTAL,BG,2008Q4,60.0,20.0
TOTAL,BG,2009Q1,125.0,55.0
TOTAL,BG,2009Q2,150.0,60.0
TOTAL,BG,2009Q3,220.0,85.0
TOTAL,BG,2009Q4,150.0,65.0
TOTAL,BG,2010Q1,140.0,35.0
TOTAL,BG,2010Q2,120.0,35.0
TOTAL,BG,2010Q3,125.0,40.0
TOTAL,BG,2010Q4,135.0,25.0
TOTAL,BG,2011Q1,115.0,35.0
TOTAL,BG,2011Q2,115.0,55.0
TOTAL,BG,2011Q3,105.0,45.0
